"ID";"Screen name";"Type";"Name";"Count"
"108385143";"f_o_v_au";"group";"Поле зрения [FOV] ||| фото в любом жанре";"Фотография в любом жанре.<br>Студийная съемка, репортаж, фотопрогулки, плэнер.<br><br>Москва, Санкт-Петербург.<br><br>Мы снимаем в любом жанре, но рассказываем в первую очередь о тех эмоциях и ощущениях, которые есть в тот момент, когда мы делаем снимок. Да, и съемки животных это тоже касается =) <br>Наши работы вы можете увидеть в альбомах группы и на стене.<br><br>Мы работаем как в Москве, так и в Санкт-Петербурге. <br><br>Будем рады встрече с вами и вашими историями!<br><br>----------------------------------------------------------------<br>СВЯЗАТЬСЯ С НАМИ И ЗАКАЗАТЬ СЪЕМКУ<br>----------------------------------------------------------------<br>Алексей ""Raist"" Трубников <br>https://vk.com/id542432<br>high.magic.tower@gmail.com<br>skype: dark_raist<br>+79213472972<br><br>Екатерина ""Kaito"" Типанова<br>https://vk.com/etipanova<br>etipanova@gmail.com<br>skype: kisinkaito<br>+79215981109";"1"
"113697893";"cookerylost";"event";"Cookery Lost Club";"Клуб любителей исторической кухни.<br><br>Любители и исследователи-практики исторической кухни время от времени приглашают 10 счастливчиков на званный тематический ужин, посвященный кухне определенного времени и региона.<br><br>Основные правила, как к нам попасть:<br><br>1. Для начала вы должны состоять в нашей группе.<br><br>2. Дождаться анонса о записи на встречу, который появится на стене группы. <br>   <br>3. Написать личное сообщение во встречу  с просьбой забронировать место (обратите внимание, вконтакте есть теперь такая возможность).<br><br>4. Получив в ответ инструкции, вы сможете оплатить бронь места удобным для вас способом, либо наличными организаторам (см. список администраторов группы), либо переводом на банковскую карту. Срок оплаты - 2 дня.<br><br>Если вы не успели за это время, придется бронировать заново.<br><br>Деньги за бронь не возвращаются, однако, учитывая, что желающих всегда больше чем мест, вы  в случае необходимости сможете продать свое место при содействии администраторов группы.<br><br>5. Если вы наш  повар, т. е. готовите один из вечеров - бронировать не надо, но необходимо оповестить о присутствии и тоже внести деньги за продукты (в случае если готовите не вы). <br><br>6. Ели вдруг оказалось, что все места заняты, не волнуйтесь - у вас будет преимущество для брони следующей встречи.<br><br>7. Если все сложилось удачно  - не забыть парадно-выходной костюм и сменную обувь. Повседневная одежда, спортивная обувь, потертые джинсы и пр. крайне не желательны на встрече клуба. Исторические костюмы выбранной эпохи допустимы как альтернатива.<br><br>8. Дабы сохранить элемент конспирации, адреса-пароли-явки будут высланы личным сообщением.<br><br>Организаторы имеют право отказать без объяснения причины.<br><br>Правила будут со временем меняться, о чем мы непременно сообщим на стене встречи.<br><br>Ждем всех в гости!";"1"
"134044834";"mexico2017";"group";"Однажды в Мексике";"Полевая ролевая игра <br>в жанре и стилистике фильмов Роберта Родригеса<br>Ленинградская область<br>11-13 августа 2017 года<br><br>#Борисыч (Алексей Царев), Алена Родина, Полина Симарева (Царева) <br>и Скальд (Алексей Симарев),<br>а также Митяй (Дмитрий Иоффе) в качестве<br>мастера-наставника и шеф-консультанта<br><br>http://kogda-igra.ru/game/7660/";"1"
"25542363";"larp_shop";"group";"Русский LARP SHOP";"В связи с поиском смысла жизни, новой концепции и путей доставки наш магазин уходит в очередной коматоз на неопределенный срок.";"1"
"102348761";"club102348761";"group";"МГ ЛоцманРоманов (РенТВ)";"ПРИ <br>Дата: выходные конец июля, начало августа 2017.<br><br>3017 год. Земля перенаселена. Природные ресурсы исчерпаны. Власть принадлежит нескольким государствам-корпорациям во главе с известными лидерами. Идет активный поиск Новой Земли - планеты пригодной к колонизации. Это тринадцатая экспедиция, в успех которой уже почти никто не верит.<br>На планете в автоматическом режиме развернуты две научно-исследовательские станции. Первая сформирована из комплекта первых экспедиций на деньги правительства. Вторая краудфандинговый проект населения Земли с оборудованием различного происхождения.<br>На пути освоения космоса стоит проблема гиперпутешествий, возможных только в нарколептическом сне, однократно допустимом для людей и многократно для специально генновыведенных индивидуумов (космачей). И проблема СОК-переменной - способности адаптироваться человека к чужому миру.<br>Таким образом экспедиции состоят из космачей уже побывавших прежде в экспедиции, либо посланных впервые, и людей с билетом, что называется “в один конец”.<br>Задача поставленная правительством - полная адаптация мира к жизни землян. Лозунг альтернативной экспедиции - сохранение самобытности мира. Взгляды отдельных людей не всегда разделяют озвученные цели.<br>Для комфорта персонала и решения технических задач автономные базы оснащены системами искусственного интеллекта. Религиозно-развлекательным, научным, инженерно-техническим, охранно-медицинским, информационно-коммуникационным.<br>Для психологического спокойствия членов экспедиции, интерфейсы систем внешне напоминают людей.";"1"
"49264899";"armaspb";"group";"ARMA St. Petersburg, Russia";"Рады приветствовать вас в группе официального российского отделение Ассоциации европейских боевых искусств Возрождения (ARMA). Мы занимаемся реконструкцией боевых искусств Европы (MARE). Мы — это группа единомышленников, учеников, инструкторов и исследователей. Наша цель — воссоздание этого незаслуженно забытого боевого искусства во всей его полноте. <br><br>Мы считаем, что боевые искусства Европы достигли своего расцвета в XIV – XVII веках. Мастера тех лет достигли вершин, недостижимых для нас, потому что использовали свое искусство по назначению и постоянно проверяли его в поединках с риском для жизни. Они служат для нас ориентиром и образцом.<br><br>Ассоциация ARMA придерживается следующего метода достижения поставленной цели:<br><br>Связь с историей: изучение и возрождение изучение и возрождение боевого искусства Европы невозможно без теоретических исследований, без уважительного и внимательного отношения к историческому наследию, без повышения уровня грамотности.<br>Искренность намерений: мы отдаем себе отчет, что занимаемся боевым искусством, основная цель которого — уничтожение противника. Каждое действие должно быть пронизано этим намерением.<br>Постепенное развитие: от простого к сложному, шаг за шагом. Грамотно построенное обучение позволяет значительно сэкономить время и избежать ошибок. Перерывы в развитии сводят предыдущую работу на нет.<br>Постоянная проверка: все свои знания и умения мы должны постоянно проверять практически. Любую гипотезу следует проверять на прочность. Это касается и боевых навыков фехтовальщиков.<br>Ответственность за свои действия: контроль за своими действиями не только в бою, но и в мирное время. Осознание и принятие ответственности и последствий своих действий.<br><br>Координатор группы ARMA SPb - Георгий Голованов.";"1"
"112233659";"larp_starwars";"group";"Star Wars: The First Days Of The Empire";"Что: сурвайвал, неотвратимый конфликт света и тьмы, высокая смертность<br>Когда: первый год после воцарения Империи.<br><br>В результате столкновения с космическим мусором, имперский исследовательский корабль “Ледяная Стрела” терпит крушение на на орбите планеты X-DZ109, называемой местным населением ""Кориота"", и вынужден совершить экстренную посадку. По последним данным архива, планета необитаема после зачистки - местные жители отказались выдавать врагов Империи и скрывавшихся на их территории джедаев. <br><br>___________________________<br>Место: база в Лен. области.<br>Дата: 11-13 ноября 2016 г.";"1"
"32567163";"club32567163";"group";"ЯЦУРЕНКО и его ПЕСНИ";"""У автора имеется еще некоторое количество песен и стихов, выдержанных в этой же прекрасной манере, тонком вкусе и тщательной проработке материала. Нисколько не погрешу душой, сказав, что в последние годы песни именно этого автора оказывают на меня невероятное по силе действие. Лично я считаю его, пожалуй, единственным именно гениальным человеком из всех, с кем мне довелось встретиться, а среди них было немало самых настоящих талантов. Пользуясь терминологией Кена Кизи, синхронизация с его песнями у меня чрезвычайно высока. Кроме того, в недавнее время мы, видимо, вышли на тот уровень, где начинается синхронизация идей, несмотря на все кажущиеся внешние различия между нашими подходами к реальности, музыке, Богу и т.д.""<br>Степан Печкин http://pechkin.rinet.ru/<br><br>""Александр Яцуренко (группа ""Карлики Любви"").<br>Родился 20 сентября 1971 г. в Ленинграде, живёт в Санкт-Петербурге.<br>Евангельский христианин, коммунист. Начал свою творческую деятельность с авторской песни, поэтому до сих пор неприязненно относится к этому жанру. Но выступать ему обычно приходится именно в этом качестве. Главная беда группы ""Карлики Любви"" - полное отсутствие дискографии. Записанная начерно, на плохих инструментах, демо-версия альбома о приключениях Джонни Паркенсона и его латиноамериканских родичей так и не дождалась своего продюсера. Увлекательные, высокохудожественные тексты, драйвовая, ни с чем не сравнимая музыка, чёткие латиноамериканские ритмы - всё это несомненно должно было стать одним из лучших альбомов русского рока девяностых. Но все электрические составы группы ""Карлики Любви"" быстро разваливались - возможно потому, что музыканты принимавшие в них участие были заняты в других известных группах: ""Башня Rowan"", ""El Coyotes"", ""Тролль Гнёт Ель"" и др. К тому же с некоторых пор Яцуренко заявляет, что единственное перспективное направление - популярная музыка в стиле ансамбля На-На и Алены Апиной. Возможно, это отпугивает музыкантов.""<br>Григорий Войнер http://www.bardrock.ru/index.php/yacurenko?layout=blog";"1"
"17490533";"elenaferizba";"group";"Фотограф Лена Феризба Санкт-Петербург";"Фотограф в Санкт-Петербурге. С любовью и вниманием к Вам, к каждому снимку. Вы влюбитесь в себя на фотографиях.<br><br>Качественно, быстро. Отдаю все хорошие фотографии, полностью обработанные, записанные на диске. Печатаю несколько снимков в формате 15 на 23.<br><br>Узнать цены и другие подробности можно написав личное сообщение, которое ни к чему Вас не обяжет) <br><br>vk.com/ferizba<br><br>+79218708676";"1"
"17763039";"ultimateways";"group";"Альтернативные маршруты!";"Наши цели:<br>- проводить больше времени на свежем воздухе<br>- просветляться, соединятся с природой<br>- развитие в личностоном и интеллектуальном плане <br>- общение в альтернативной обстановке с интересными людьми<br>- постоянное развитие в себе: навыков выживания в экстимальных ситуациях, выносливости, силы воли и смекалки <br><br>Задачи:<br>- планировать и обеспечивать себе качественный и интересный загородный отдых <br>- обеспечивать оборудованием походные группы<br>- привлечение в группу новых, полезных, интересных людей";"1"
"102450470";"sdd2016";"event";"Гранд Бал и классы Società di Danza в Петербурге";"В апреле 2016 года маэстро Фабио Моллика приезжает в Санкт-Петербург. И наша школа (cтудия старинного танца Хрустальный дракон) как официальный представитель организации в Санкт-Петербурге организует его мастер-классы. Вместе с ним прибывают также его ученики из Италии на Гранд бал. <br>Мы будем рады видеть у нас танцоров из других городов и стран!<br><br>Даты этого мероприятия уже определены:<br>Гранд Бал будет 23 апреля.<br>Классы и прочие мероприятия пройдут с 22 по 24 апреля.<br>Цены, расписание и прочие нюансы смотрите в обсуждениях.";"1"
"101776745";"club101776745";"group";"Проект 2016: Контакт. Часть I";"О чем эта игра?<br><br>Это игра про Контакт.<br>Контакт с другими разумными.<br>Контакт людей между собой.<br>Контакт взрослых и детей.<br>И, наконец, контакт с самим собой.<br>Это игра про Контакт.<br><br>Сюжетно-ролевая игра. <br>Лен.область<br>предварительно 25-28 августа 2016 г<br><br>Предполагаемая численность – 40 – 60 человек. Заезд базы и аборигенов и начало игры базы – вечер четверга. Начало игры экспедиции – пятница утро (отъезд из города).";"1"
"128599657";"rsa_russia";"page";"Rhythm Sports Association";"";"1"
"94373951";"wodserial";"page";"Проект SERIAL по Миру Тьмы";"Это история о том, что мир совсем другой. История, в которой магия жива, а значит, любой кошмар может обрести плоть. История, в которой можно обмануть смерть, а значит, в ночи часто скрываются чудовища, пострашнее смерти. История, в которой реальность хрупка, но у нее есть защитники, а значит, твой привычный уютный мирок может в любой момент расколоться на части, потому что один человек не значит ничего по сравнению с человечеством. И только погрузившись во Тьму, можно найти дорогу к Свету. Ты готов?";"1"
"98471949";"gigantomaxia";"group";"Гигантомахия";"Группа городской игры в Санкт-Петербурге ""Гигантомахия"". <br>Даты: 11-13 июня 2016 года<br>МГ: Динка и Птица <br><br>Игра прошла, всем спасибо за участие.";"1"
"24605376";"club24605376";"group";"Мартовский семинар";"Цель сообщества:<br>Информационная поддержка Мартовского семинара по методике проведения ролевых игр (РИ)<br><br>Цель семинара:<br>Формулировка основных принципов организации РИ<br>Разработка терминологической базы<br>Помощь в решении конкретных игротехнических задач<br><br>Большинство материалов семинара можно найти здесь: http://community.livejournal.com/seminar_rpg/";"1"
"50949216";"club50949216";"group";"Корвос";"Общество любителей Корвоса:))<br><br>Авторский сеттинг Гакхана и Гэлли";"1"
"129549679";"vault730";"group";"Vault 730";"Игра-эксперимент по миру Fallout-4. 18+<br>Вы оставили прежнюю жизнь позади: мечты, любимых, дома, карьеру и долги. Вы до конца своих дней обречены друг на друга, таких же: выживших, но потерявших всё.<br>Эта катастрофа раздавила вас, почти превратила в тени самих себя. Но, как будто катастрофы недостаточно, вы, все спасшиеся теперь — участники эксперимента, о целях которого можно только догадываться.";"1"
"80482";"bemanispb";"group";"Bemani";"Группа любителей PIU, DDR, PPP";"1"
"82172980";"mg_firenze";"group";"МГ «Флоренция»";"МГ «Флоренция» — Этель и Ева. С 2012 г. делаем небольшие павильонные игры в Петербурге и Москве.";"1"
"122218480";"h_plus_plus";"group";"H+ |Babylon Project|";"Что: ролевая игра H+: Babylon project. Технологии будущего, трансгуманизм, Новый Ренессанс, посткиберпанк.<br>Где: на базе под Санкт-Петербургом. <br>Когда: 20-22 октября 2017 года.<br>Кто: Ведьма, Лисица, Добрый, Циник, Алекс Дорогин.<br>Сколько: 90-100 человек.<br>Чё будет: Посткиберпанк. Трансгуманизм. Глобализация (или нет?). Контакт и конфликт культур в не-таком-уж-и-далёком будущем. Размышления на тему ""Куда идёт этот мир и куда он уже пришел"". Возможность выгулять крутой киберпанк-антураж. Ну и, в конце концов, просто возможность поиграть в старый добрый посткиберпанк и мир будущего, такой, каким вы хотели бы его видеть (или нет?).<br>Чё читать/смотреть/играть: Robocop, Metal Gear, Deus Ex, TRON, произведения Уильяма Гибсона и Брюса Стерлинга, а также ваш вариант в жанре киберпанка и посткиберпанка!<br>Где расписаться: http://hplus.su/, https://vk.com/h_plus_plus";"1"
"60067110";"inessa_hand_made";"group";"Мастерская Инес";"Мастерская раннесредневекового костюма, платьев для ролевых игр, а также авторские аксессуары из кожи и меха, шапки, сумочки, обувь, шкурки пушных зверей, хвосты, обрезки меха, помпоны и многое другое!";"1"
"100936648";"erin_go_bra2016";"event";"Ирландия на все времена";"Неощутимо тонкой может быть граница между сказкой и реальной жизнью, особенно для тех, кто честен с самим собой, наивен и добр, отважен, упрям и смел. Но что в жизни, что в сказке (и особенно в сказке!) всему и всегда есть своё время: детство – чтобы сочинять чудовищ и верить в фей, юность – чтобы искать любовь и смысл, взрослость – чтобы достигать, старость – чтобы постигать, и никак иначе. Какое время течет внутри тебя? Искрящееся, как горный ручей с серебристыми рыбками, хмельное, как теплый ветер с моря в ночи, тягучее и терпкое, как осенний мёд, или беззвучное, как танец солнечных зайчиков, запутавшихся в паутине? Четыре возраста, четыре сезона, четыре праздника: Бельтайн, Лугнасад, Самайн, Имболк. Время знать, время мечтать, время терять или находить и время вспоминать – без этого никуда.<br><br>Мы предлагаем вам сыграть в  четыре поколения трех семей, издавна живущих в небольшом ирландском городке. У каждого возраста будут свои умения и свои возможности, без которых не решатся общие семейные проблемы. У каждого персонажа будет своя тайна и своя легенда, (Впрочем, эка невидаль – красные глаза, после вчерашнего-то. А то, что их бабулька сто лет как днем никому не показывалась – так это светобоязнь от пыли и старости, не иначе). У всех будут пьянки и драки, танцы и пляски, радости и горести, подвиги и промахи. Потому что об этом наша сага: об Ирландии на все времена.<br><br>Что: ирландские мифы и легенды на фоне повседневной жизни настоящих ирландских парней.<br>Где: б/о Лемболово<br>Когда: 8-11.09.2016<br>Масштаб: 40 человек<br>МГ: ВАМП";"1"
"15993448";"club15993448";"group";"Троя 2011";"Ролевая игра. Троя 2011 - пир.";"1"
"123287163";"my.broken.soul";"group";"MY BROKEN SOUL";"";"1"
"134292717";"festival_free_pizza";"event";"Фестиваль Пиццы";"Прекрасные новости для всех любителей вкусно поесть! 🍕<br><br>Впервые в антикафе Postscriptum пройдет Фестиваль пиццы! <br><br>Какую пиццу выбрать? Маргариту или Альфредо? А, может, Каприччио? <br><br>С Фестивалем Пиццы больше не нужно выбирать — можно попробовать всё виды пицц и есть сколько хочется!<br><br>Вы заплатите только за время пребывания по тарифу антикафе https://vk.com/topic-99688725_33756616, минимальный счет составит 200 рублей. <br><br>P.S.: помимо пиццы, вы сможете насладиться огромным выбором классического китайского и фруктового чая, кофе от профессиональных бариста и сладостями на любой вкус 😉";"1"
"77241794";"club77241794";"group";"Вавилон 5 - Последняя надежда";"Павильонная ролевая игра по мотивам сериала Вавилон 5<br>21 - 22 февраля 2015 г, Лен. область";"1"
"82173503";"club82173503";"event";"РИ «Барраяр. Девятая сатрапия»";"Календарное событие игры. Здесь будут появляться ссылки на обновления в игровом сообществе. Если вы следите за сообществом на дайри и хотите избежать дублирования информации, отключите показ новостей страницы в своих настройках или не нажимайте «Принять участие».";"1"
"7697940";"club7697940";"group";"БаЙланщики)))";"кумба кинь кинь кинь....АГУА!!!!";"1"
"127893333";"kurukshetra.larp";"page";"""18 дней"" - 3 декабря 2016, Москва";"- великая битва,<br>- холодные глубины космоса,<br>- боевые линкоры,<br>- чёрные свитера...<br>МАХАБХАРАТА!";"1"
"96626135";"club96626135";"group";"Vlissingen";"Ролевая игра по мотивам событий Англо-Испанской войны 1587-1604 гг. и роману Сюзанны Кларк ""Джонатан Стрендж и мистер Норрелл""<br><br>Место проведения: база отдыха ""Парус"" в Ленинградской области<br>Даты - выходные 5-8 марта<br>Формат: 30-45 человек, игра по мотивам исторических событий 1588-1589 года в ходе англо-испанской войны. В мире игры есть магия, за основу механики которой приняты условности романа ""Джонатан Стрендж и мистер Норрелл"". Часть событий моделируется на макрокарте (игра на макрокарте не является обязательной для всех и проходит во время, не самое удобное для живой ролевой игры, то есть требует не только желания, но и жертвенной физической выносливости от игроков, желающих управлять армадами). <br><br>Место действия - замок Флиссинген... на побережье испанской территории Нидерландов. Владельцы принимают гостей и устраивают увеселения в рамках аристократического воспитания и уважения, но возможны ситуации, когда вежество уступает силе или критическим обстоятельствам. <br><br>У каждой страны-участника событий есть цели и проблемы магического, внешнего военного и внутреннего характера. <br><br>На игре ожидается массовый кросспол. <br><br>Играть предполагается в информационную войну и ее последствия в других пластах, магический детектив и его последствия, военные действия на макрокарте, магические действия на макрокарте и в живой игре, охоту на ведьм, риск и выбор, убийства, подставы, спасение женщин и детей, суровые цепи офицерского долга и других не менее загадочных долгов.";"1"
"96176588";"club96176588";"group";"Восточный Магический Фронт";"Сообщество игры по миру ГП времен Второй Мировой войны.<br><br>События:<br>29-30 августа 2015 - полигонная сыгровка блоков СССР, Англии, части Румынии - прошла.<br><br>Планируется серия кабинеток.<br>ИГРА переносится на лето 2016!!!!";"1"
"130950440";"objectsinspace2017";"group";"SPACE | Объекты в космосе";"28-30 июля 2017 г.<br>70-80 человек<br>Полигон в Ленобласти<br><br>3017 год. Земля перенаселена. Природные ресурсы исчерпаны. Власть принадлежит нескольким государствам-корпорациям во главе с известными лидерами. Идет активный поиск Новой Земли --  планеты, пригодной к колонизации. Это -- тринадцатая экспедиция, в успех которой уже почти никто не верит.<br><br>На пути освоения космоса перед человечеством стоит проблема гиперпутешествий, возможных только в нарколептическом сне, однократно допустимом для людей и многократно для специально генновыведенных индивидуумов (""космачей""). А также проблема СОК-переменной -- способности человека адаптироваться к чужому миру. Таким образом, экспедиции состоят из космачей, уже бывалых, либо посланных впервые, и людей с билетом, что называется, ""в один конец"".<br><br>На недавно обнаруженной планете в автоматическом режиме развернуты две научно-исследовательские станции. Одна сформирована из комплекта первых экспедиций на деньги правительства. Вторая -- краудфандинговый проект населения Земли с оборудованием различного происхождения. Задача, поставленная правительством: полная адаптация планеты к жизни землян. Лозунг альтернативной экспедиции: сохранение самобытности мира. Мнение отдельных людей не всегда совпадает с озвученными целями.<br><br>Для комфорта персонала и решения технических задач автономные базы оснащены системами искусственного интеллекта: религиозно-развлекательным, научным, инженерно-техническим, охранно-медицинским, информационно-коммуникационным. Для психологического спокойствия членов экспедиции, интерфейсы систем внешне напоминают людей.<br><br>Эта игра в стиле survival horror: о трудностях покорения вселенной.<br>Инопланетян на игре не будет.";"1"
"22034477";"club22034477";"group";"Хардкорные настолки";"Группа создана с двумя целями:<br>1. Договариваться о городских встречах: кто куда идет и кто что несёт.<br>2. Договариваться о встречах дома у кого-нибудь из участников.<br>Приглашайте друзей, кому это может быть интересно.<br><br>======================<br>Следующая встреча:<br>http://vk.com/event34901089<br>======================";"1"
"125063961";"xstep_2017";"event";"Новогодние каникулы с Ричардом. Кросс-степ вальс";"С 3 по 6 января в Санкт-Петербурге пройдет уникальная серия мастер-классов по кросс-степ вальсу от Ричарда Пауерса, автора этого танца. Впервые Ричард привезет в Россию не только самые азы, но и мастер-классы более продвинутого уровня и даже проведет «лабораторию» кросс-степа, на которой покажет как можно самостоятельно создавать и интегрировать новые фигуры.<br>А торжественным финалом этих каникул будет традиционный для нашей студии Светский Раут ровно на Рождество, 7 января, начало в 17:00<br><br>Для участия в классах и/или Рауте обязательно прислать заявку в форму: https://goo.gl/forms/UePWyWYbYnoRbBsP2<br><br>Программа фестиваля: https://vk.com/topic-125063961_34085984<br><br>Все мастер-классы будут проходить в зале студии «Хрустальный дракон» по адресу Конюшенная пл., 2В, пом. 50 (ст.м. Невский пр., выход на Канал Грибоедова). Как дойти в картинках: https://goo.gl/VFYTIz<br><br>Светский Раут пройдет в клубе «Женави», Большой Смоленский пр., 12";"1"
"105585197";"club105585197";"group";"""Время сновидений""";"Группа для участников одноименной РИ.<br>Мастера: Раймон, Тиль.<br>Место проведения: коттедж/база под СПб.<br>Время проведения: с 24 по 26 марта 2017 г.<br>Количество участников: 30 - 35 человек.";"1"
"83882191";"gopodrishensk";"group";"РИ ""ЖоподрЫщенск &amp; ЖоподрИщенск by Night""";"13 января 2020 года. <br>Полигон: Северо-Запад <br>Это кроссоверная игра по Протоколам Старого и Нового Мира тьмы одновременно, и рассчитанная на игрока знающего сеттинг на уровне «Задрот» и обладающего навыками ролевой игры отличными от табуретки. <br>На игре мы поднимаем глубоко философские вопросы о жизни и смерти, чести и доблести, дружбе и предательстве. Мы хотели бы чтобы эпические игроки, играющие олдовых персонажей задумались и ответили бы для себя на очень тонкие и парадоксальные вопросы. <br>На игре будет очень глубокий пласт ОБВМа и серьезный уровень проработки каждого персонажа, в котором будут учтены все мелочи и даже дан краткий сценарий к отыгрышу своего и всех других персонажей. А так же боевая система, предполагающая реальную боевку на игре.<br>По вопросам приводов обращаться к мастеру по АХЧ.";"1"
"133716361";"grad_obrechenniy";"group";"Град Обреченный";"— Мы сами знаем, что задача не имеет решения, — сказал Хунта, немедленно ощетиниваясь. — Мы хотим знать, как её решать.<br>— Как-то странно ты рассуждаешь, Кристо… Как же искать решение, когда его нет? Бессмыслица какая-то…<br>— Извини, Теодор, но это ты очень странно рассуждаешь. Бессмыслица — искать решение, если оно и так есть. Речь идёт о том, как поступать с задачей, которая решения не имеет. Это глубоко принципиальный вопрос…<br>""Понедельник начинается в субботу"".<br><br>Игра по роману братьев Стругацких ""Град Обреченный"". <br>Дата: 3-5 ноября 2017 г.<br>Место: турбаза, ЛО.<br>Мастера: Динальф, Динка, Хиус &amp; Сo<br>Жанр игры: роман-одиссея";"1"
"68696563";"wodcon14";"event";"WodCon - LARP-конференция по WoD";"WodCon (Санкт-Петербург) - русскоязычная конференция, посвящённая LARP-проектам по World of Darkness (Миру тьмы).<br><br>Задачи проекта: обмен опытом, общение мастеров и игроков, повышение качества игр по Миру тьмы.<br><br>Мы ждём авторов и участников LARP-проектов по WoD, а также тех, кому просто интересны хорошие ""живые"" ролевые игры.<br><br>Мероприятия будут проходить в основном в формате докладов и семинаров. Также планируются круглый стол, подведение итогов прошедшего осенне-весеннего WoD-сезона и анонсы будущих игр.<br><br>Темы, которые будут затронуты на конференции в контексте Мира тьмы:<br>- Опыт создания городских игр<br>- Визуальная составляющая персонажей<br>- Технологии создания интересного сюжета<br>- Отыгрыш нестандартных эмоциональных состояний<br>- Перенос правил из оригинальной системы в LARP-реалии<br>и другие<br><br>Разумеется, мы будем рады и иногородним гостям. Приезжайте, в начале июня Петербург особенно красив!";"1"
